,tokenId,marketplace,block,token,price,date
3591,3273,blur,16872792,ETH,59.2979205,2023-03-21 01:36:47
3592,9086,blur,16872418,,57.2125,2023-03-21 00:21:35
3593,6774,blur,16872164,,59.61045,2023-03-20 23:30:23
3594,2974,seaport,16871939,WETH,57.006,2023-03-20 22:44:59
3595,7932,blur,16871861,,59.8194,2023-03-20 22:29:11
3596,9537,seaport,16871488,ETH,60.706035,2023-03-20 21:13:47
3597,1753,blur,16871129,,60.1179,2023-03-20 20:01:23
3598,7424,seaport,16870691,WETH,61.0,2023-03-20 18:32:59
3599,2036,blur,16870341,,60.14775,2023-03-20 17:22:11
3600,8548,seaport,16870043,WETH,63.95,2023-03-20 16:22:23
3601,3093,blur,16869884,ETH,61.26215,2023-03-20 15:49:59
3602,7328,seaport,16869425,WETH,70.0,2023-03-20 14:17:11
3603,429,seaport,16869088,ETH,64.1775,2023-03-20 13:09:35
3604,345,blur,16868914,ETH,60.6154,2023-03-20 12:34:23
3605,5346,blur,16868541,ETH,67.8988,2023-03-20 11:18:47
3606,339,blur,16868293,ETH,69.14255,2023-03-20 10:28:47
3607,7659,seaport,16868267,ETH,62.1875,2023-03-20 10:23:35
3608,9525,x2y2,16867349,ETH,61.0,2023-03-20 07:18:35
3609,5012,seaport,16866070,ETH,59.6005,2023-03-20 03:00:35
3610,3270,x2y2,16866020,ETH,75.0,2023-03-20 02:50:35
3611,5012,blur,16865950,,59.2025,2023-03-20 02:36:11
3612,5585,seaport,16865822,ETH,72.52555,2023-03-20 02:10:23
3613,7725,blur,16865599,ETH,0.0,2023-03-20 01:25:23
3614,7680,blur,16864929,,60.3965,2023-03-19 23:09:11
3615,5012,blur,16864803,,60.4562,2023-03-19 22:43:59
3616,2036,blur,16864430,,60.4562,2023-03-19 21:28:47
3617,4851,seaport,16863349,ETH,62.4,2023-03-19 17:49:47
3618,7982,seaport,16862099,ETH,84.56505,2023-03-19 13:35:35
3620,8715,seaport,16861936,ETH,65.2275,2023-03-19 13:02:47
3621,3576,x2y2,16860360,ETH,77.0,2023-03-19 07:43:59
3622,1086,blur,16859748,,60.36665,2023-03-19 05:40:47
3623,2129,seaport,16858678,ETH,64.88625,2023-03-19 02:03:47
3624,428,seaport,16858549,WETH,60.6,2023-03-19 01:37:23
3625,4836,x2y2,16857208,ETH,81.0,2023-03-18 21:06:47
3626,5647,x2y2,16856992,ETH,147.0,2023-03-18 20:22:59
3627,5879,seaport,16856947,ETH,63.5461128,2023-03-18 20:13:59
3628,1679,seaport,16856033,ETH,77.9025,2023-03-18 17:09:59
3629,4637,seaport,16855824,ETH,63.2621,2023-03-18 16:27:47
3630,8396,blur,16855266,ETH,63.67005,2023-03-18 14:35:11
3631,8378,blur,16853690,,59.6204,2023-03-18 09:16:23
3632,5546,x2y2,16853552,ETH,75.0,2023-03-18 08:48:23
3633,4827,seaport,16853146,ETH,62.13775,2023-03-18 07:26:11
3634,8378,blur,16853124,,59.80945,2023-03-18 07:21:47
3635,7424,blur,16852823,,59.80945,2023-03-18 06:20:47
3636,3243,seaport,16852555,ETH,73.476969,2023-03-18 05:26:47
3637,4827,seaport,16852290,WETH,60.65,2023-03-18 04:32:59
3638,8881,blur,16852264,,60.7945,2023-03-18 04:27:47
3639,7932,blur,16851945,,60.8144,2023-03-18 03:22:35
3640,7731,seaport,16851591,WETH,76.0,2023-03-18 02:10:35
3641,339,x2y2,16850398,ETH,65.3,2023-03-17 22:08:59
3642,5250,seaport,16850231,WETH,87.0,2023-03-17 21:34:59
3643,5879,blur,16850140,,60.80445,2023-03-17 21:16:35
3644,5811,seaport,16850080,ETH,64.675,2023-03-17 21:04:23
3645,1576,blur,16849898,,61.20245,2023-03-17 20:27:47
3646,5879,blur,16849760,,61.46115,2023-03-17 19:59:59
3647,941,blur,16849721,,61.46115,2023-03-17 19:51:59
3648,7424,blur,16849712,,61.4711,2023-03-17 19:50:11
3649,345,blur,16849662,,61.4711,2023-03-17 19:40:11
3650,7203,seaport,16849644,ETH,66.65505,2023-03-17 19:36:35
3651,9605,seaport,16849621,ETH,1.99,2023-03-17 19:31:59
3652,1576,blur,16849596,,61.4711,2023-03-17 19:26:59
3653,2368,blur,16849473,,61.4711,2023-03-17 19:01:59
3654,3475,blur,16849100,,61.4711,2023-03-17 17:46:23
3655,7424,looksrare,16848977,WETH,59.78,2023-03-17 17:21:47
3656,3948,seaport,16848849,ETH,65.36155,2023-03-17 16:55:59
3657,8217,seaport,16848454,ETH,0.84575,2023-03-17 15:35:47
3658,2368,blur,16848137,,61.93875,2023-03-17 14:30:35
3659,8396,blur,16847988,,61.9487,2023-03-17 14:00:47
3660,941,blur,16847942,,61.9885,2023-03-17 13:51:35
3661,5561,blur,16847761,ETH,64.599977,2023-03-17 13:14:47
3662,1576,blur,16847536,,61.71985,2023-03-17 12:29:11
3663,4251,blur,16847533,,62.51585,2023-03-17 12:28:35
3664,2479,blur,16847373,,62.685,2023-03-17 11:55:59
3665,941,blur,16847302,,62.685,2023-03-17 11:41:47
3666,1576,blur,16847201,,62.9437,2023-03-17 11:21:11
3667,3475,blur,16847173,,62.9437,2023-03-17 11:15:23
3668,345,blur,16847134,,62.95365,2023-03-17 11:07:35
3669,4251,blur,16847115,,62.95365,2023-03-17 11:03:47
3670,5002,blur,16847110,,62.95365,2023-03-17 11:02:47
3671,2479,blur,16847072,,62.95365,2023-03-17 10:55:11
3672,2368,blur,16847070,,62.95365,2023-03-17 10:54:47
3673,6074,blur,16847067,,62.9636,2023-03-17 10:54:11
3674,941,blur,16847001,,62.9636,2023-03-17 10:40:47
3675,5103,seaport,16846458,WETH,66.0,2023-03-17 08:50:35
3676,345,blur,16846198,,62.97355,2023-03-17 07:58:11
3677,9425,blur,16846078,ETH,63.80935,2023-03-17 07:33:35
3678,3475,blur,16845848,,62.97355,2023-03-17 06:47:11
3679,8217,blur,16844679,ETH,63.80935,2023-03-17 02:51:35
3680,6373,blur,16841549,ETH,63.72975,2023-03-16 16:19:11
3681,6415,seaport,16840361,ETH,64.1775,2023-03-16 12:19:11
3682,6161,blur,16840357,ETH,63.80935,2023-03-16 12:18:23
3683,827,blur,16839914,ETH,64.1775,2023-03-16 10:47:59
3684,2259,seaport,16839319,ETH,65.67,2023-03-16 08:47:23
3685,718,blur,16839300,,62.19745,2023-03-16 08:43:23
3686,1248,seaport,16838734,WETH,64.0,2023-03-16 06:48:23
3687,8665,blur,16837639,,61.9885,2023-03-16 03:07:35
3688,345,blur,16837485,,62.63525,2023-03-16 02:36:47
3689,6405,blur,16836961,,62.71485,2023-03-16 00:50:35
3690,6373,blur,16836500,,62.7248,2023-03-15 23:17:23
3691,2047,blur,16836411,,63.23225,2023-03-15 22:59:23
3692,345,blur,16836222,,63.3019,2023-03-15 22:21:11
3693,345,blur,16835919,,63.3616,2023-03-15 21:19:35
3694,4473,blur,16835631,,63.68,2023-03-15 20:20:35
3695,345,blur,16835617,,63.68,2023-03-15 20:17:47
3696,8969,x2y2,16835322,ETH,65.3,2023-03-15 19:17:59
3697,4352,blur,16835311,,63.7198,2023-03-15 19:15:47
3698,6415,blur,16835238,,63.70985,2023-03-15 19:01:11
3699,345,blur,16835075,,64.28695,2023-03-15 18:28:35
3700,3093,blur,16835072,,64.28695,2023-03-15 18:27:59
3701,5292,blur,16834782,,64.2969,2023-03-15 17:28:47
3705,941,blur,16834763,ETH,65.12275,2023-03-15 17:24:59
3706,4408,x2y2,16834427,ETH,65.0,2023-03-15 16:17:23
3707,9168,blur,16832552,ETH,65.580251,2023-03-15 09:56:59
3708,5348,blur,16831925,,64.277,2023-03-15 07:49:35
3709,9525,blur,16830980,,64.2372,2023-03-15 04:37:59
3710,5292,blur,16830735,,64.3168,2023-03-15 03:48:47
3711,3772,blur,16830658,ETH,70.33655,2023-03-15 03:32:59
3712,6415,blur,16829074,ETH,64.18745,2023-03-14 22:11:47
3713,3971,x2y2,16828949,ETH,67.0,2023-03-14 21:46:11
3714,985,seaport,16828826,ETH,0.24875,2023-03-14 21:21:23
3715,3475,blur,16828787,,64.1775,2023-03-14 21:13:11
3716,4284,x2y2,16828432,ETH,65.0,2023-03-14 20:00:59
3717,5348,blur,16828222,,62.712,2023-03-14 19:18:35
3718,8867,blur,16828221,ETH,64.3765,2023-03-14 19:18:23
3719,6415,blur,16827956,,63.90885,2023-03-14 18:24:59
3720,4284,seaport,16827840,WETH,63.6363,2023-03-14 18:01:23
3721,985,blur,16827456,,64.7347,2023-03-14 16:43:35
3722,8867,blur,16827447,,64.76455,2023-03-14 16:41:47
3725,243,seaport,16827390,ETH,69.225,2023-03-14 16:30:23
3726,7014,blur,16827226,ETH,66.1675,2023-03-14 15:57:11
3727,8867,blur,16827135,,65.2322,2023-03-14 15:38:59
3728,6415,blur,16827124,,65.30185,2023-03-14 15:36:47
3729,8378,blur,16826755,,65.3118,2023-03-14 14:22:11
3730,9367,seaport,16826487,ETH,67.5406,2023-03-14 13:28:35
3731,1348,seaport,16826434,ETH,66.25705,2023-03-14 13:17:59
3732,3852,blur,16826425,ETH,65.91875,2023-03-14 13:16:11
3733,8378,blur,16826420,,65.34165,2023-03-14 13:15:11
3734,1993,blur,16826214,ETH,66.333267,2023-03-14 12:33:59
3735,3852,blur,16826211,,64.02825,2023-03-14 12:33:23
3736,330,blur,16825648,ETH,66.0947655,2023-03-14 10:39:23
3737,330,seaport,16825167,WETH,1.306538,2023-03-14 09:02:35
3739,4255,seaport,16825065,WETH,1.1967,2023-03-14 08:41:35
3740,608,seaport,16825022,WETH,3.14159265359,2023-03-14 08:32:59
3741,563,x2y2,16824961,ETH,77.5,2023-03-14 08:20:47
3742,4671,seaport,16824454,ETH,80.4756,2023-03-14 06:38:23
3743,2047,blur,16823887,,65.32175,2023-03-14 04:43:11
3744,4498,seaport,16823704,ETH,66.0999395,2023-03-14 04:06:23
3745,4245,x2y2,16823516,ETH,71.5,2023-03-14 03:27:59
3746,9605,x2y2,16823499,ETH,66.0,2023-03-14 03:24:35
3747,7014,blur,16823480,,65.66005,2023-03-14 03:20:47
3748,7335,x2y2,16823347,ETH,66.4,2023-03-14 02:53:47
3749,2534,blur,16823297,,65.67,2023-03-14 02:43:35
3750,1993,seaport,16823167,WETH,1.31313,2023-03-14 02:17:23
3752,2047,blur,16823078,,65.7496,2023-03-14 01:59:23
3753,7014,blur,16823063,,65.7496,2023-03-14 01:56:23
3754,7335,blur,16822731,,65.7496,2023-03-14 00:48:35
3755,7014,seaport,16822699,WETH,1.3102,2023-03-14 00:42:11
3757,4498,seaport,16822672,WETH,65.51001,2023-03-14 00:36:47
3758,1348,seaport,16822228,WETH,1.3049380199999998,2023-03-13 23:06:47
3760,7328,blur,16821698,ETH,74.61505,2023-03-13 21:19:47
3761,8508,x2y2,16821667,ETH,72.0,2023-03-13 21:13:35
3762,3093,blur,16821324,,65.7695,2023-03-13 20:04:23
3763,563,blur,16820870,ETH,70.1475,2023-03-13 18:32:35
3764,3093,seaport,16820431,WETH,65.75,2023-03-13 17:04:35
3765,5446,seaport,16820319,ETH,99.19155,2023-03-13 16:41:47
3766,8867,blur,16820154,ETH,65.91875,2023-03-13 16:07:59
3767,985,seaport,16819783,WETH,1.308,2023-03-13 14:52:59
3769,4003,blur,16819457,ETH,66.65505,2023-03-13 13:46:47
3770,8867,blur,16819447,,65.3715,2023-03-13 13:44:47
3771,2001,blur,16818983,ETH,82.585,2023-03-13 12:10:35
3772,9073,seaport,16818431,WETH,66.1,2023-03-13 10:18:59
3773,1112,seaport,16818363,WETH,67.0,2023-03-13 10:05:23
3774,6320,blur,16818220,ETH,66.65505,2023-03-13 09:36:35
3775,7209,seaport,16818190,ETH,66.77445,2023-03-13 09:30:11
3776,6320,blur,16817147,,65.24215,2023-03-13 06:00:23
3777,8152,seaport,16817023,ETH,67.782783,2023-03-13 05:35:35
3778,4352,seaport,16816817,WETH,67.3134,2023-03-13 04:54:11
3779,8868,blur,16816813,,65.9287,2023-03-13 04:53:23
3780,3475,blur,16816804,,66.2272,2023-03-13 04:51:35
3781,6320,blur,16816408,,66.3267,2023-03-13 03:31:23
3782,7209,blur,16816401,,66.3267,2023-03-13 03:29:59
3783,4906,x2y2,16816397,ETH,68.0,2023-03-13 03:29:11
3784,8868,blur,16816216,,66.3665,2023-03-13 02:52:23
3785,4906,blur,16815177,,66.466,2023-03-12 23:21:47
3786,7209,seaport,16815022,WETH,66.6666,2023-03-12 22:49:47
3787,6033,seaport,16814303,WETH,1.334,2023-03-12 20:24:23
3789,4827,seaport,16814293,WETH,67.0,2023-03-12 20:22:23
3790,7664,x2y2,16812890,ETH,69.0,2023-03-12 15:39:11
3791,9367,blur,16812214,ETH,82.0000395,2023-03-12 13:22:59
3792,465,blur,16809500,ETH,69.1525,2023-03-12 04:13:11
3793,8331,seaport,16807951,ETH,79.59005,2023-03-11 22:58:35
3794,1233,x2y2,16806802,ETH,60.0,2023-03-11 19:05:35
3795,4352,seaport,16806691,WETH,66.8,2023-03-11 18:43:23
3796,5441,x2y2,16806587,ETH,72.0,2023-03-11 18:21:59
3797,229,seaport,16805835,ETH,68.2962,2023-03-11 15:49:59
3798,7684,seaport,16805053,ETH,69.60025,2023-03-11 13:10:35
3799,2457,blur,16805034,,65.471,2023-03-11 13:06:47
3800,345,blur,16804956,,65.5506,2023-03-11 12:51:11
3801,9760,seaport,16804732,WETH,66.1,2023-03-11 12:06:11
3802,4255,seaport,16804163,WETH,68.5,2023-03-11 10:11:23
3803,7291,blur,16803175,ETH,67.3416,2023-03-11 06:51:47
3805,9425,blur,16802264,,66.6849,2023-03-11 03:46:35
3806,8881,seaport,16802159,WETH,1.332,2023-03-11 03:25:23
3808,4473,blur,16802041,,66.6849,2023-03-11 03:01:23
3809,2978,x2y2,16801810,ETH,68.0,2023-03-11 02:14:35
3810,7200,seaport,16801766,ETH,73.125,2023-03-11 02:05:35
3811,827,blur,16801737,ETH,68.1575,2023-03-11 01:59:35
3812,145,blur,16801605,ETH,74.51555,2023-03-11 01:33:11
3813,3512,seaport,16801598,ETH,72.363564,2023-03-11 01:31:47
3814,7684,x2y2,16801317,ETH,67.0,2023-03-11 00:34:59
3815,827,blur,16800909,,66.57545,2023-03-10 23:12:11
3816,8317,blur,16799617,ETH,68.456,2023-03-10 18:51:47
3817,1049,blur,16799573,ETH,75.0000155,2023-03-10 18:42:47
3818,6474,seaport,16799393,ETH,84.36605,2023-03-10 18:05:23
3819,8556,seaport,16799328,ETH,74.625,2023-03-10 17:52:23
3820,550,x2y2,16799276,ETH,122.42,2023-03-10 17:41:59
3821,8392,blur,16799176,ETH,68.058,2023-03-10 17:21:59
3822,5567,blur,16798945,ETH,86.0675,2023-03-10 16:35:11
3823,3747,blur,16798473,ETH,67.66,2023-03-10 14:59:23
3824,2356,looksrare,16798065,WETH,67.13,2023-03-10 13:36:35
3825,9760,blur,16797675,,66.2272,2023-03-10 12:17:23
3828,941,blur,16797525,,66.47595,2023-03-10 11:47:11
3829,4352,blur,16796894,,66.5058,2023-03-10 09:36:59
3830,4834,blur,16796407,ETH,67.5605,2023-03-10 07:57:47
3831,2149,blur,16795677,,66.7247,2023-03-10 05:28:23
3832,8105,seaport,16795574,WETH,71.0,2023-03-10 05:07:35
3833,356,blur,16795536,ETH,67.66,2023-03-10 04:59:59
3834,2422,blur,16795138,ETH,70.411573,2023-03-10 03:39:47
3835,2380,looksrare,16795132,WETH,67.03102,2023-03-10 03:38:35
3836,2102,blur,16794752,ETH,84.9999645,2023-03-10 02:20:47
3837,550,x2y2,16794423,ETH,122.42069,2023-03-10 01:13:23
3838,941,blur,16794220,,65.5705,2023-03-10 00:32:11
3839,345,blur,16794204,,65.67995,2023-03-10 00:28:47
3840,1900,seaport,16793893,ETH,74.614055,2023-03-09 23:25:47
3841,4232,x2y2,16793716,ETH,66.5,2023-03-09 22:49:23
3842,2380,x2y2,16793696,ETH,66.0,2023-03-09 22:45:23
3843,4232,blur,16793495,,64.9934,2023-03-09 22:05:11
3844,941,blur,16793491,,65.12275,2023-03-09 22:04:23
3845,4352,blur,16793484,,65.14265,2023-03-09 22:02:59
3847,5585,seaport,16793304,WETH,76.1,2023-03-09 21:26:47
3848,345,blur,16793302,,65.77945,2023-03-09 21:26:23
3849,3512,blur,16793282,,65.81925,2023-03-09 21:22:23
3850,5239,x2y2,16793161,ETH,71.0,2023-03-09 20:57:59
3851,465,blur,16793115,,66.5456,2023-03-09 20:47:59
3852,5292,blur,16793108,,66.5456,2023-03-09 20:46:35
3853,4268,blur,16793103,,66.5456,2023-03-09 20:45:35
3854,6143,blur,16792994,,66.5456,2023-03-09 20:23:35
3855,345,blur,16792986,,66.665,2023-03-09 20:21:59
3856,6143,blur,16792689,,66.7844,2023-03-09 19:20:59
3857,5292,blur,16792686,,66.79435,2023-03-09 19:20:23
3858,9425,blur,16792684,,67.5406,2023-03-09 19:19:59
3860,5239,seaport,16792545,ETH,92.535,2023-03-09 18:52:11
3861,2084,blur,16792424,,67.9187,2023-03-09 18:27:47
3862,4221,blur,16792383,,67.9187,2023-03-09 18:19:11
3874,720,blur,16791504,ETH,69.50075,2023-03-09 15:21:35
3875,3826,x2y2,16791311,ETH,74.0,2023-03-09 14:42:23
3876,3545,seaport,16790937,WETH,68.2,2023-03-09 13:26:47
3877,9022,blur,16790272,ETH,70.3465,2023-03-09 11:11:35
3878,7941,blur,16789472,,67.9585,2023-03-09 08:30:47
3879,720,seaport,16789195,WETH,67.30047499999999,2023-03-09 07:34:59
3880,5351,blur,16788189,,68.5555,2023-03-09 04:11:47
3881,1325,blur,16788186,,68.66495,2023-03-09 04:11:11
3882,1325,blur,16787885,,68.6948,2023-03-09 03:09:47
3885,2084,blur,16787615,,68.78435,2023-03-09 02:13:59
3886,1900,blur,16785264,ETH,69.89875,2023-03-08 18:17:59
3887,2533,blur,16784954,,69.1525,2023-03-08 17:15:23
3888,941,blur,16784939,,69.20225,2023-03-08 17:12:23
3889,4429,blur,16784791,,69.2122,2023-03-08 16:41:47
3890,5351,blur,16784736,,69.2122,2023-03-08 16:30:23
3891,1325,blur,16784653,,69.2122,2023-03-08 16:13:23
3895,941,blur,16784633,,69.4112,2023-03-08 16:09:23
3896,345,blur,16784484,,68.00625,2023-03-08 15:39:35
3897,3949,blur,16784405,,69.42115,2023-03-08 15:23:35
3898,8214,blur,16784093,,69.4311,2023-03-08 14:20:47
3899,2149,blur,16782959,ETH,70.12163,2023-03-08 10:30:47
3900,7644,blur,16782290,ETH,69.89875,2023-03-08 08:15:47
3901,9760,blur,16781730,ETH,70.1475,2023-03-08 06:22:35
3902,6366,blur,16781660,ETH,70.1475,2023-03-08 06:08:35
3903,9365,seaport,16781319,USDC,1.19365e-07,2023-03-08 04:59:47
3904,7159,seaport,16780188,ETH,79.6,2023-03-08 01:10:35
3905,9982,blur,16780033,,69.1525,2023-03-08 00:38:35
3912,9022,blur,16779640,,69.9684,2023-03-07 23:18:59
3913,6143,blur,16779443,,69.97835,2023-03-07 22:38:59
3914,9879,blur,16779419,,69.9883,2023-03-07 22:34:11
3916,9581,blur,16779393,,70.3067,2023-03-07 22:28:59
3923,9022,blur,16779105,,70.65495,2023-03-07 21:30:59
3924,3615,blur,16779062,,70.65495,2023-03-07 21:22:23
3927,9022,blur,16778803,,69.2445,2023-03-07 20:30:11
3928,9879,blur,16777918,,70.65495,2023-03-07 17:30:59
3929,9086,blur,16777713,,70.6649,2023-03-07 16:49:23
3930,3060,seaport,16777709,ETH,76.615,2023-03-07 16:48:23
3931,9428,blur,16777657,ETH,71.3017,2023-03-07 16:37:47
3932,9725,seaport,16777636,ETH,72.5355,2023-03-07 16:33:23
3933,1869,seaport,16777526,ETH,71.762783,2023-03-07 16:11:11
3934,8378,x2y2,16777408,ETH,71.42,2023-03-07 15:47:23
3935,3862,blur,16777299,ETH,88.555,2023-03-07 15:25:23
3936,6774,blur,16777241,,70.67485,2023-03-07 15:13:47
3937,7839,x2y2,16777228,ETH,87.0,2023-03-07 15:11:11
3938,5292,blur,16777155,ETH,70.73455,2023-03-07 14:56:35
3939,5116,x2y2,16776999,ETH,440.0,2023-03-07 14:25:23
3940,6440,blur,16775624,ETH,71.51065,2023-03-07 09:46:23
3941,356,blur,16775427,,71.4211,2023-03-07 09:06:11
3942,8550,seaport,16775227,WETH,85.0,2023-03-07 08:26:11
3943,2356,blur,16775181,ETH,71.51065,2023-03-07 08:16:47
3944,608,seaport,16774319,WETH,71.5,2023-03-07 05:22:35
3945,6424,blur,16774314,ETH,74.625,2023-03-07 05:21:35
3946,5116,x2y2,16773745,ETH,440.0,2023-03-07 03:25:35
3947,7867,blur,16773446,,70.29675,2023-03-07 02:25:35
3950,5141,blur,16773406,ETH,71.441,2023-03-07 02:17:23
3951,5141,blur,16772857,,70.8241,2023-03-07 00:26:23
3952,9428,blur,16772839,,70.95345,2023-03-07 00:22:47
3953,6440,blur,16772799,,71.09275,2023-03-07 00:14:47
3954,356,blur,16772788,,71.11265,2023-03-07 00:12:35
3955,7353,x2y2,16772747,ETH,72.0,2023-03-07 00:04:11
3956,9428,blur,16772538,,71.11265,2023-03-06 23:21:35
3958,5090,seaport,16772414,ETH,73.63,2023-03-06 22:56:47
3959,356,blur,16772400,,71.15245,2023-03-06 22:53:59
3960,4268,blur,16772236,,71.15245,2023-03-06 22:20:59
3961,9540,x2y2,16772161,ETH,72.15,2023-03-06 22:05:59
3962,9428,blur,16772127,,71.15245,2023-03-06 21:59:11
3963,7725,seaport,16771736,ETH,131.76785,2023-03-06 20:39:35
3964,731,blur,16771674,,71.15245,2023-03-06 20:26:35
3965,6415,blur,16769785,ETH,72.1375,2023-03-06 14:04:11
3966,2272,blur,16769656,ETH,75.023,2023-03-06 13:37:59
3969,941,blur,16769646,ETH,71.63005,2023-03-06 13:35:59
3971,9982,blur,16769580,ETH,70.39625,2023-03-06 13:22:47
3978,608,blur,16769573,ETH,70.529978,2023-03-06 13:21:23
3979,941,blur,16767903,,69.9883,2023-03-06 07:43:11
3980,4003,blur,16767670,,70.09775,2023-03-06 06:55:47
3981,7167,blur,16767538,ETH,71.2200105,2023-03-06 06:28:47
3982,9145,seaport,16767369,WETH,70.4269,2023-03-06 05:54:23
3984,8212,blur,16766524,ETH,72.635,2023-03-06 03:03:47
3985,1951,seaport,16766350,ETH,71.9113365,2023-03-06 02:28:47
3986,7637,blur,16766326,ETH,70.9000185,2023-03-06 02:23:59
3987,1951,blur,16766108,ETH,70.645,2023-03-06 01:39:59
3988,9074,blur,16766106,ETH,70.446,2023-03-06 01:39:35
3989,5282,blur,16765969,ETH,70.33655,2023-03-06 01:12:11
3990,9604,seaport,16765551,ETH,80.925,2023-03-05 23:47:11
3991,5282,seaport,16765460,ETH,78.0,2023-03-05 23:28:35
3992,9885,seaport,16765268,ETH,71.64,2023-03-05 22:49:35
3993,4003,blur,16764701,,69.6898,2023-03-05 20:55:11
3995,9982,blur,16764284,,69.849,2023-03-05 19:30:59
3996,7971,seaport,16764095,ETH,71.0697655,2023-03-05 18:52:59
3997,281,blur,16764073,ETH,94.525,2023-03-05 18:48:23
3998,1951,blur,16763988,,69.9883,2023-03-05 18:31:11
3999,9982,blur,16763977,,70.0281,2023-03-05 18:28:59
4002,4003,blur,16763883,,70.05795,2023-03-05 18:09:59
4003,3102,seaport,16763794,WETH,70.55,2023-03-05 17:51:47
4004,3102,blur,16762662,,70.048,2023-03-05 14:02:23
4007,924,blur,16762078,ETH,70.4260005,2023-03-05 12:04:35
4008,924,blur,16761804,,70.0679,2023-03-05 11:08:35
4009,731,blur,16761604,,70.0679,2023-03-05 10:28:11
4010,6143,seaport,16761572,WETH,70.6969,2023-03-05 10:21:47
4011,597,blur,16760324,ETH,71.33155,2023-03-05 06:08:11
4012,9982,blur,16760269,,70.048,2023-03-05 05:57:11
4013,1403,seaport,16759297,WETH,70.7564,2023-03-05 02:41:11
4014,9877,seaport,16759018,,1e-18,2023-03-05 01:45:11
4015,2974,blur,16757420,ETH,70.89375,2023-03-04 20:22:23
4016,9885,seaport,16757111,WETH,1.408538,2023-03-04 19:19:47
4018,5282,seaport,16756997,ETH,72.1375,2023-03-04 18:56:35
4019,4519,x2y2,16756794,ETH,71.75,2023-03-04 18:15:47
4020,8378,seaport,16756771,WETH,70.4269,2023-03-04 18:11:11
4021,7971,seaport,16756569,WETH,70.4269,2023-03-04 17:30:23
4022,4519,blur,16755878,ETH,70.63505,2023-03-04 15:10:11
4023,8733,blur,16755674,ETH,71.64,2023-03-04 14:29:11
4024,4519,blur,16755632,,69.34155,2023-03-04 14:20:35
4025,9074,blur,16755554,,69.34155,2023-03-04 14:04:59
4026,9109,blur,16755508,ETH,71.1425,2023-03-04 13:55:35
4027,9898,blur,16755363,ETH,71.63005,2023-03-04 13:26:23
4028,7349,seaport,16755138,ETH,73.62005,2023-03-04 12:41:11
4029,1325,blur,16755096,ETH,69.6001505,2023-03-04 12:32:35
4030,5955,blur,16754733,ETH,71.64,2023-03-04 11:18:47
4031,7440,blur,16754667,ETH,70.39625,2023-03-04 11:05:11
4032,9982,blur,16754562,ETH,70.632662,2023-03-04 10:43:47
4033,2149,blur,16750730,,69.2719,2023-03-03 21:46:11
4034,2149,blur,16750421,,69.2321,2023-03-03 20:42:59
4035,1951,seaport,16749799,WETH,67.801,2023-03-03 18:36:11
4036,4004,seaport,16749689,ETH,74.57525,2023-03-03 18:13:59
4037,6570,blur,16749657,ETH,70.1475,2023-03-03 18:07:35
4038,9484,seaport,16748963,ETH,76.908,2023-03-03 15:46:35
4039,2149,blur,16748853,,69.2321,2023-03-03 15:24:23
4040,9177,seaport,16747673,ETH,75.57025,2023-03-03 11:25:23
4041,9425,blur,16747327,,69.24205,2023-03-03 10:14:59
